,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
1416,8351010,183345401.0,88,INBOUND-DOWNTOWN,09:55:00,2,FIFTH AVE + MCPHERSON FS,8308,10:20:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 09:55:00,2023-01-01 10:20:00,0 days 00:25:00,25.0,0.4166666666666667
1417,1213010,183345401.0,88,OUTBOUND-BAKERY SQUARE,10:20:00,2,7TH ST + PENN AVE,20182,10:44:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 10:20:00,2023-01-01 10:44:00,0 days 00:24:00,24.0,0.4
1418,1892010,183345401.0,88,INBOUND-DOWNTOWN,11:00:00,2,FIFTH AVE + MCPHERSON FS,8308,11:30:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 11:00:00,2023-01-01 11:30:00,0 days 00:30:00,30.0,0.5
1419,5907010,183345401.0,88,OUTBOUND-BAKERY SQUARE,11:30:00,2,7TH ST + PENN AVE,20182,11:54:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 11:30:00,2023-01-01 11:54:00,0 days 00:24:00,24.0,0.4
1420,13403010,183345401.0,88,INBOUND-DOWNTOWN,12:10:00,2,FIFTH AVE + MCPHERSON FS,8308,12:40:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 12:10:00,2023-01-01 12:40:00,0 days 00:30:00,30.0,0.5
1421,10840010,183345401.0,88,OUTBOUND-BAKERY SQUARE,12:40:00,2,7TH ST + PENN AVE,20182,13:08:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 12:40:00,2023-01-01 13:08:00,0 days 00:28:00,28.0,0.4666666666666667
1422,12856010,183345501.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:16:00,2,FIFTH AVE + MCPHERSON FS,8308,12:15:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 11:16:00,2023-01-01 12:15:00,0 days 00:59:00,59.0,0.9833333333333332
1423,12040010,183345501.0,28X,INBOUND-DOWNTOWN,12:29:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,13:35:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 12:29:00,2023-01-01 13:35:00,0 days 01:06:00,66.0,1.1
1424,494010,183345501.0,88,INBOUND-DOWNTOWN,13:55:00,2,FIFTH AVE + MCPHERSON FS,8308,14:25:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 13:55:00,2023-01-01 14:25:00,0 days 00:30:00,30.0,0.5
1425,5599010,183345501.0,88,OUTBOUND-BAKERY SQUARE,14:25:00,2,7TH ST + PENN AVE,20182,14:53:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 14:25:00,2023-01-01 14:53:00,0 days 00:28:00,28.0,0.4666666666666667
1426,11923010,183345601.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,14:03:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,14:47:00,68,8.092435408304025,2,FIFTH AVE + WOOD ST,20856,2023-01-01 14:03:00,2023-01-01 14:47:00,0 days 00:44:00,44.0,0.7333333333333333
1427,3451010,183345601.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,14:47:00,2,FIFTH AVE + WOOD ST,20856,15:28:00,67,7.494364149278586,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 14:47:00,2023-01-01 15:28:00,0 days 00:41:00,41.0,0.6833333333333333
1428,3368010,183345701.0,71C,INBOUND-DOWNTOWN,15:48:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,16:39:00,72,8.85656231747176,2,FIFTH AVE + WOOD ST,20856,2023-01-01 15:48:00,2023-01-01 16:39:00,0 days 00:51:00,51.0,0.85
1429,10899010,183345701.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,16:39:00,2,FIFTH AVE + WOOD ST,20856,17:27:00,68,7.991499620962632,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 16:39:00,2023-01-01 17:27:00,0 days 00:48:00,48.0,0.8
1430,685010,183345801.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,06:47:00,2,FIFTH AVE + MCPHERSON FS,8308,07:43:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 06:47:00,2023-01-01 07:43:00,0 days 00:56:00,56.0,0.9333333333333332
1431,6219010,183345801.0,28X,INBOUND-DOWNTOWN,08:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,08:57:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 08:00:00,2023-01-01 08:57:00,0 days 00:57:00,57.0,0.95
1432,10173010,183345801.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,09:14:00,2,FIFTH AVE + MCPHERSON FS,8308,10:13:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 09:14:00,2023-01-01 10:13:00,0 days 00:59:00,59.0,0.9833333333333332
1433,3896010,183345801.0,28X,INBOUND-DOWNTOWN,10:25:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,11:30:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 10:25:00,2023-01-01 11:30:00,0 days 01:05:00,65.0,1.0833333333333333
1434,7583010,183345901.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:46:00,2,FIFTH AVE + MCPHERSON FS,8308,12:45:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 11:46:00,2023-01-01 12:45:00,0 days 00:59:00,59.0,0.9833333333333332
1435,6071010,183345901.0,28X,INBOUND-DOWNTOWN,13:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,14:06:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 13:00:00,2023-01-01 14:06:00,0 days 01:06:00,66.0,1.1
1436,1402010,183346001.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,07:17:00,2,FIFTH AVE + MCPHERSON FS,8308,08:13:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 07:17:00,2023-01-01 08:13:00,0 days 00:56:00,56.0,0.9333333333333332
1437,9345010,183346001.0,28X,INBOUND-DOWNTOWN,08:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,09:27:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 08:30:00,2023-01-01 09:27:00,0 days 00:57:00,57.0,0.95
1438,6134010,183346001.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,09:46:00,2,FIFTH AVE + MCPHERSON FS,8308,10:45:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 09:46:00,2023-01-01 10:45:00,0 days 00:59:00,59.0,0.9833333333333332
1439,3267010,183346001.0,28X,INBOUND-DOWNTOWN,11:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,12:05:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 11:00:00,2023-01-01 12:05:00,0 days 01:05:00,65.0,1.0833333333333333
1440,13720010,183346101.0,71A,INBOUND-DOWNTOWN,13:15:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,13:54:00,60,6.64816011532678,2,FIFTH AVE + WOOD ST,20856,2023-01-01 13:15:00,2023-01-01 13:54:00,0 days 00:39:00,39.0,0.65
1441,11687010,183346101.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,13:54:00,2,FIFTH AVE + WOOD ST,20856,14:34:00,61,6.447270309567898,2,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 13:54:00,2023-01-01 14:34:00,0 days 00:40:00,40.0,0.6666666666666666
1442,7863010,183346101.0,71A,INBOUND-DOWNTOWN,14:45:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,15:24:00,60,6.64816011532678,2,FIFTH AVE + WOOD ST,20856,2023-01-01 14:45:00,2023-01-01 15:24:00,0 days 00:39:00,39.0,0.65
1443,12363010,183346101.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,15:24:00,2,FIFTH AVE + WOOD ST,20856,16:04:00,61,6.447270309567898,2,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 15:24:00,2023-01-01 16:04:00,0 days 00:40:00,40.0,0.6666666666666666
1444,13654010,183346201.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,12:43:00,2,FIFTH AVE + MCPHERSON FS,8308,13:46:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 12:43:00,2023-01-01 13:46:00,0 days 01:03:00,63.0,1.05
1445,2625010,183346201.0,28X,INBOUND-DOWNTOWN,14:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,15:06:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 14:00:00,2023-01-01 15:06:00,0 days 01:06:00,66.0,1.1
1446,5837010,183346201.0,88,INBOUND-DOWNTOWN,15:40:00,2,FIFTH AVE + MCPHERSON FS,8308,16:10:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 15:40:00,2023-01-01 16:10:00,0 days 00:30:00,30.0,0.5
1447,10529010,183346201.0,88,OUTBOUND-BAKERY SQUARE,16:10:00,2,7TH ST + PENN AVE,20182,16:38:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 16:10:00,2023-01-01 16:38:00,0 days 00:28:00,28.0,0.4666666666666667
1448,2674010,183346301.0,71A,INBOUND-DOWNTOWN,16:15:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,16:54:00,60,6.64816011532678,2,FIFTH AVE + WOOD ST,20856,2023-01-01 16:15:00,2023-01-01 16:54:00,0 days 00:39:00,39.0,0.65
1449,11978010,183346301.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,16:54:00,2,FIFTH AVE + WOOD ST,20856,17:34:00,61,6.447270309567898,2,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 16:54:00,2023-01-01 17:34:00,0 days 00:40:00,40.0,0.6666666666666666
1450,12772010,183346301.0,71A,INBOUND-DOWNTOWN,17:44:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,18:20:00,60,6.64816011532678,2,FIFTH AVE + WOOD ST,20856,2023-01-01 17:44:00,2023-01-01 18:20:00,0 days 00:36:00,36.0,0.6
1451,4827010,183346301.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,18:20:00,2,FIFTH AVE + WOOD ST,20856,19:00:00,61,6.447270309567898,2,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 18:20:00,2023-01-01 19:00:00,0 days 00:40:00,40.0,0.6666666666666666
1452,11414010,183346301.0,71A,INBOUND-DOWNTOWN,19:14:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,19:50:00,60,6.64816011532678,2,FIFTH AVE + WOOD ST,20856,2023-01-01 19:14:00,2023-01-01 19:50:00,0 days 00:36:00,36.0,0.6
1453,10247010,183346301.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,19:50:00,2,FIFTH AVE + WOOD ST,20856,20:26:00,61,6.447270309567898,2,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 19:50:00,2023-01-01 20:26:00,0 days 00:36:00,36.0,0.6
1454,7295010,183346401.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,07:47:00,2,FIFTH AVE + MCPHERSON FS,8308,08:43:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 07:47:00,2023-01-01 08:43:00,0 days 00:56:00,56.0,0.9333333333333332
1455,4519010,183346401.0,28X,INBOUND-DOWNTOWN,09:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,09:57:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 09:00:00,2023-01-01 09:57:00,0 days 00:57:00,57.0,0.95
1456,13733010,183346401.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,10:16:00,2,FIFTH AVE + MCPHERSON FS,8308,11:15:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 10:16:00,2023-01-01 11:15:00,0 days 00:59:00,59.0,0.9833333333333332
1457,3837010,183346401.0,28X,INBOUND-DOWNTOWN,11:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,12:35:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 11:30:00,2023-01-01 12:35:00,0 days 01:05:00,65.0,1.0833333333333333
1458,8229010,183346501.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,13:13:00,2,FIFTH AVE + MCPHERSON FS,8308,14:16:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 13:13:00,2023-01-01 14:16:00,0 days 01:03:00,63.0,1.05
1459,7427010,183346501.0,28X,INBOUND-DOWNTOWN,14:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,15:36:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 14:30:00,2023-01-01 15:36:00,0 days 01:06:00,66.0,1.1
1460,12174010,183346601.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,17:43:00,2,FIFTH AVE + MCPHERSON FS,8308,18:46:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 17:43:00,2023-01-01 18:46:00,0 days 01:03:00,63.0,1.05
1461,5055010,183346601.0,28X,INBOUND-DOWNTOWN,19:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,19:59:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 19:00:00,2023-01-01 19:59:00,0 days 00:59:00,59.0,0.9833333333333332
1462,13702010,183346601.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,20:16:00,2,FIFTH AVE + MCPHERSON FS,8308,21:14:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 20:16:00,2023-01-01 21:14:00,0 days 00:58:00,58.0,0.9666666666666668
1463,5281010,183346601.0,28X,INBOUND-DOWNTOWN,21:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,22:29:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 21:30:00,2023-01-01 22:29:00,0 days 00:59:00,59.0,0.9833333333333332
1464,2007010,183346701.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:47:00,2,FIFTH AVE + MCPHERSON FS,8308,23:41:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 22:47:00,2023-01-01 23:41:00,0 days 00:54:00,54.0,0.9
1465,12071010,183346701.0,28X,INBOUND-DOWNTOWN,24:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,24:55:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-02 00:00:00,2023-01-02 00:55:00,0 days 00:55:00,55.0,0.9166666666666666
1466,13926010,183346801.0,71C,INBOUND-DOWNTOWN,13:18:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,14:09:00,72,8.85656231747176,2,FIFTH AVE + WOOD ST,20856,2023-01-01 13:18:00,2023-01-01 14:09:00,0 days 00:51:00,51.0,0.85
1467,14048010,183346801.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,14:09:00,2,FIFTH AVE + WOOD ST,20856,14:57:00,68,7.991499620962632,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 14:09:00,2023-01-01 14:57:00,0 days 00:48:00,48.0,0.8
1468,731010,183346801.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,15:09:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,15:53:00,68,8.092435408304025,2,FIFTH AVE + WOOD ST,20856,2023-01-01 15:09:00,2023-01-01 15:53:00,0 days 00:44:00,44.0,0.7333333333333333
1469,49010,183346801.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,15:53:00,2,FIFTH AVE + WOOD ST,20856,16:35:00,67,7.494364149278586,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 15:53:00,2023-01-01 16:35:00,0 days 00:42:00,42.0,0.7
1470,8683010,183346901.0,88,INBOUND-DOWNTOWN,17:25:00,2,FIFTH AVE + MCPHERSON FS,8308,17:55:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 17:25:00,2023-01-01 17:55:00,0 days 00:30:00,30.0,0.5
1471,11136010,183346901.0,88,OUTBOUND-BAKERY SQUARE,17:55:00,2,7TH ST + PENN AVE,20182,18:23:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 17:55:00,2023-01-01 18:23:00,0 days 00:28:00,28.0,0.4666666666666667
1472,877010,183346901.0,88,INBOUND-DOWNTOWN,18:40:00,2,FIFTH AVE + MCPHERSON FS,8308,19:05:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 18:40:00,2023-01-01 19:05:00,0 days 00:25:00,25.0,0.4166666666666667
1473,14014010,183346901.0,88,OUTBOUND-BAKERY SQUARE,19:05:00,2,7TH ST + PENN AVE,20182,19:29:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 19:05:00,2023-01-01 19:29:00,0 days 00:24:00,24.0,0.4
1474,13743010,183346901.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:46:00,2,FIFTH AVE + MCPHERSON FS,8308,20:44:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 19:46:00,2023-01-01 20:44:00,0 days 00:58:00,58.0,0.9666666666666668
1475,5634010,183346901.0,28X,INBOUND-DOWNTOWN,21:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,21:59:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 21:00:00,2023-01-01 21:59:00,0 days 00:59:00,59.0,0.9833333333333332
1476,7867010,183347001.0,71C,INBOUND-DOWNTOWN,17:06:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,17:57:00,72,8.85656231747176,2,FIFTH AVE + WOOD ST,20856,2023-01-01 17:06:00,2023-01-01 17:57:00,0 days 00:51:00,51.0,0.85
1477,6218010,183347001.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,17:57:00,2,FIFTH AVE + WOOD ST,20856,18:45:00,68,7.991499620962632,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 17:57:00,2023-01-01 18:45:00,0 days 00:48:00,48.0,0.8
1478,10280010,183347101.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:17:00,2,FIFTH AVE + MCPHERSON FS,8308,23:11:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 22:17:00,2023-01-01 23:11:00,0 days 00:54:00,54.0,0.9
1479,2477010,183347101.0,28X,INBOUND-DOWNTOWN,23:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,24:25:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 23:30:00,2023-01-02 00:25:00,0 days 00:55:00,55.0,0.9166666666666666
1480,11476010,183347201.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,13:43:00,2,FIFTH AVE + MCPHERSON FS,8308,14:46:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 13:43:00,2023-01-01 14:46:00,0 days 01:03:00,63.0,1.05
1481,9219010,183347201.0,28X,INBOUND-DOWNTOWN,15:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,16:06:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 15:00:00,2023-01-01 16:06:00,0 days 01:06:00,66.0,1.1
1482,9532010,183347301.0,88,INBOUND-DOWNTOWN,16:50:00,2,FIFTH AVE + MCPHERSON FS,8308,17:20:00,35,5.870940882597836,2,7TH ST + PENN AVE,20182,2023-01-01 16:50:00,2023-01-01 17:20:00,0 days 00:30:00,30.0,0.5
1483,1083010,183347301.0,88,OUTBOUND-BAKERY SQUARE,17:20:00,2,7TH ST + PENN AVE,20182,17:48:00,38,5.7427081909354145,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 17:20:00,2023-01-01 17:48:00,0 days 00:28:00,28.0,0.4666666666666667
1484,12537010,183347301.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,18:16:00,2,FIFTH AVE + MCPHERSON FS,8308,19:14:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 18:16:00,2023-01-01 19:14:00,0 days 00:58:00,58.0,0.9666666666666668
1485,5573010,183347301.0,28X,INBOUND-DOWNTOWN,19:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,20:29:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 19:30:00,2023-01-01 20:29:00,0 days 00:59:00,59.0,0.9833333333333332
1486,12491010,183347401.0,86,INBOUND-DOWNTOWN,20:51:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,21:30:00,75,8.806709582810345,2,7TH ST + PENN AVE,20182,2023-01-01 20:51:00,2023-01-01 21:30:00,0 days 00:39:00,39.0,0.65
1487,8793010,183347401.0,86,OUTBOUND-WILKINSBURG,21:30:00,2,7TH ST + PENN AVE,20182,22:11:00,72,8.57752246262443,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 21:30:00,2023-01-01 22:11:00,0 days 00:41:00,41.0,0.6833333333333333
1488,557010,183347501.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,16:43:00,2,FIFTH AVE + MCPHERSON FS,8308,17:46:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 16:43:00,2023-01-01 17:46:00,0 days 01:03:00,63.0,1.05
1489,13649010,183347501.0,28X,INBOUND-DOWNTOWN,18:07:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,19:06:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 18:07:00,2023-01-01 19:06:00,0 days 00:59:00,59.0,0.9833333333333332
1490,13236010,183347601.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,20:46:00,2,FIFTH AVE + MCPHERSON FS,8308,21:44:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 20:46:00,2023-01-01 21:44:00,0 days 00:58:00,58.0,0.9666666666666668
1491,4625010,183347601.0,28X,INBOUND-DOWNTOWN,22:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,22:59:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 22:00:00,2023-01-01 22:59:00,0 days 00:59:00,59.0,0.9833333333333332
1492,13167010,183347701.0,71C,INBOUND-DOWNTOWN,22:33:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,23:12:00,72,8.85656231747176,2,FIFTH AVE + WOOD ST,20856,2023-01-01 22:33:00,2023-01-01 23:12:00,0 days 00:39:00,39.0,0.65
1493,3783010,183347701.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,23:12:00,2,FIFTH AVE + WOOD ST,20856,23:47:00,68,7.991499620962632,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 23:12:00,2023-01-01 23:47:00,0 days 00:35:00,35.0,0.5833333333333334
1494,9173010,183347801.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,18:46:00,2,FIFTH AVE + MCPHERSON FS,8308,19:44:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 18:46:00,2023-01-01 19:44:00,0 days 00:58:00,58.0,0.9666666666666668
1495,4662010,183347801.0,28X,INBOUND-DOWNTOWN,20:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,20:59:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 20:00:00,2023-01-01 20:59:00,0 days 00:59:00,59.0,0.9833333333333332
1496,10155010,183347901.0,71C,INBOUND-DOWNTOWN,21:46:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,22:31:00,72,8.85656231747176,2,FIFTH AVE + WOOD ST,20856,2023-01-01 21:46:00,2023-01-01 22:31:00,0 days 00:45:00,45.0,0.75
1497,7097010,183347901.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,22:31:00,2,FIFTH AVE + WOOD ST,20856,23:13:00,68,7.991499620962632,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 22:31:00,2023-01-01 23:13:00,0 days 00:42:00,42.0,0.7
1498,13045010,183348001.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,23:35:00,2,EAST BUSWAY + WILKINSBURG STATION B,16111,24:08:00,68,8.092435408304025,2,FIFTH AVE + WOOD ST,20856,2023-01-01 23:35:00,2023-01-02 00:08:00,0 days 00:33:00,33.0,0.55
1499,3152010,183348001.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,24:08:00,2,FIFTH AVE + WOOD ST,20856,24:41:00,67,7.494364149278586,2,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-02 00:08:00,2023-01-02 00:41:00,0 days 00:33:00,33.0,0.55
1500,14046010,183348101.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,21:17:00,2,FIFTH AVE + MCPHERSON FS,8308,22:11:00,40,27.660500577876647,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 21:17:00,2023-01-01 22:11:00,0 days 00:54:00,54.0,0.9
1501,10418010,183348101.0,28X,INBOUND-DOWNTOWN,22:34:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,23:29:00,41,27.530782805373633,2,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 22:34:00,2023-01-01 23:29:00,0 days 00:55:00,55.0,0.9166666666666666
1502,4509010,183348201.0,58,INBOUND-DOWNTOWN,11:50:00,2,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,12:25:00,56,9.473914772515442,2,BLVD OF ALLIES + STANWIX ST,43,2023-01-01 11:50:00,2023-01-01 12:25:00,0 days 00:35:00,35.0,0.5833333333333334
1503,10666010,183348201.0,58,OUTBOUND-OAKLAND,12:25:00,2,BLVD OF ALLIES + STANWIX ST,43,13:02:00,61,9.695775908136255,2,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),4407,2023-01-01 12:25:00,2023-01-01 13:02:00,0 days 00:37:00,37.0,0.6166666666666667
