,trip_id,block_id,route_id,trip_headsign,trip_start_time,trip_end_time,start_stop_id,end_stop_id,start_stop_name,start_stop_lat,start_stop_lon,end_stop_name,end_stop_lat,end_stop_lon
12921,8731020,183953602.0,86,INBOUND-DOWNTOWN,08:55:00,09:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
12922,1065020,183953602.0,86,OUTBOUND-WILKINSBURG,09:45:00,10:36:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12923,11048020,183953602.0,86,INBOUND-DOWNTOWN,10:55:00,11:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
12924,13360020,183953602.0,86,OUTBOUND-WILKINSBURG,11:45:00,12:36:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12925,1942020,183953702.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,08:38:00,09:45:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12926,13819020,183953702.0,28X,INBOUND-DOWNTOWN,10:00:00,11:06:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12927,4821020,183953802.0,86,INBOUND-DOWNTOWN,12:55:00,13:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
12928,9328020,183953802.0,86,OUTBOUND-WILKINSBURG,13:45:00,14:40:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12929,9758020,183953902.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,08:08:00,09:15:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12930,8382020,183953902.0,28X,INBOUND-DOWNTOWN,09:30:00,10:36:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12931,2834020,183954002.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,14:55:00,15:43:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12932,6618020,183954002.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,15:43:00,16:30:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12933,9188020,183954102.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,11:08:00,12:15:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12934,13842020,183954102.0,28X,INBOUND-DOWNTOWN,12:30:00,13:36:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12935,7710020,183954202.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,16:54:00,17:47:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12936,10922020,183954202.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,17:47:00,18:37:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12937,10777020,183954202.0,71C,INBOUND-DOWNTOWN,18:49:00,19:41:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12938,11529020,183954202.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,19:41:00,20:28:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12939,835020,183954302.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,09:08:00,10:15:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12940,13728020,183954302.0,28X,INBOUND-DOWNTOWN,10:30:00,11:36:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12941,10091020,183954402.0,P12,OUTBOUND-HOLIDAY PARK,16:45:00,17:53:00,1407,13565,EAST BUSWAY + PENN STATION C,40.444022,-79.992052,HOLIDAY PARK RD + HWY RT 286,40.475287,-79.707584
12942,8734020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,08:56:00,09:14:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12943,9308020,183954502.0,89,INBOUND-BEATTY/PENN,09:14:00,09:31:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12944,12973020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,09:45:00,10:03:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12945,8248020,183954502.0,89,INBOUND-BEATTY/PENN,10:03:00,10:21:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12946,12677020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,10:35:00,10:53:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12947,2150020,183954502.0,89,INBOUND-BEATTY/PENN,10:53:00,11:11:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12948,1728020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,11:25:00,11:43:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12949,11497020,183954502.0,89,INBOUND-BEATTY/PENN,11:43:00,12:01:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12950,5415020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,12:15:00,12:33:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12951,4622020,183954502.0,89,INBOUND-BEATTY/PENN,12:33:00,12:51:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12952,8948020,183954502.0,89,OUTBOUND-GARFIELD COMMONS,13:04:00,13:23:00,11092,9176,S. BEATTY ST + PENN NS,40.461603,-79.9271,PENN AVE + ATLANTIC,40.464607,-79.938461
12953,5793020,183954502.0,89,INBOUND-BEATTY/PENN,13:23:00,13:41:00,9176,11092,PENN AVE + ATLANTIC,40.464607,-79.938461,S. BEATTY ST + PENN NS,40.461603,-79.9271
12954,3041020,183954602.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,12:08:00,13:15:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12955,9247020,183954602.0,28X,INBOUND-DOWNTOWN,13:30:00,14:36:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12956,12926020,183954602.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,14:49:00,16:00:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12957,2803020,183954602.0,28X,INBOUND-DOWNTOWN,16:18:00,17:31:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12958,12977020,183954702.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,13:33:00,14:40:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12959,9893020,183954702.0,28X,INBOUND-DOWNTOWN,15:00:00,16:11:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12960,2871020,183954802.0,88,INBOUND-DOWNTOWN,09:30:00,10:00:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
12961,8580020,183954802.0,88,OUTBOUND-BAKERY SQUARE,10:00:00,10:28:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12962,1162020,183954802.0,88,INBOUND-DOWNTOWN,11:00:00,11:30:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
12963,1719020,183954802.0,88,OUTBOUND-BAKERY SQUARE,11:30:00,11:58:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12964,10848020,183954902.0,88,INBOUND-DOWNTOWN,16:28:00,17:00:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
12965,4508020,183954902.0,88,OUTBOUND-BAKERY SQUARE,17:00:00,17:32:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12966,1270020,183955002.0,71C,INBOUND-DOWNTOWN,18:29:00,19:21:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12967,6143020,183955002.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,19:21:00,20:08:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12968,4531020,183955002.0,71C,INBOUND-DOWNTOWN,20:24:00,21:11:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12969,8632020,183955002.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,21:11:00,21:54:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12970,6713020,183955102.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,17:44:00,18:55:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12971,2982020,183955102.0,28X,INBOUND-DOWNTOWN,19:13:00,20:20:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12972,5583020,183955102.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,20:33:00,21:41:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12973,4265020,183955102.0,28X,INBOUND-DOWNTOWN,22:00:00,23:03:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12974,1779020,183955202.0,71C,INBOUND-DOWNTOWN,22:31:00,23:11:00,16111,20856,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,FIFTH AVE + WOOD ST,40.440792,-80.000658
12975,95020,183955202.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,23:11:00,23:49:00,20856,16118,FIFTH AVE + WOOD ST,40.440792,-80.000658,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12976,12971020,183955202.0,88,INBOUND-DOWNTOWN,24:24:00,24:45:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
12977,6083020,183955202.0,88,OUTBOUND-BAKERY SQUARE,24:45:00,25:06:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12978,6946020,183955302.0,86,INBOUND-DOWNTOWN,13:52:00,14:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
12979,12020020,183955302.0,86,OUTBOUND-WILKINSBURG,14:45:00,15:40:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12980,2654020,183955302.0,86,INBOUND-DOWNTOWN,15:52:00,16:45:00,16111,20182,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,7TH ST + PENN AVE,40.443323,-80.000347
12981,11990020,183955302.0,86,OUTBOUND-WILKINSBURG,16:45:00,17:47:00,20182,16118,7TH ST + PENN AVE,40.443323,-80.000347,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
12982,12560020,183955402.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,18:35:00,19:43:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12983,7578020,183955402.0,28X,INBOUND-DOWNTOWN,20:00:00,21:03:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12984,7079020,183955402.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,21:16:00,22:18:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12985,2079020,183955402.0,28X,INBOUND-DOWNTOWN,22:30:00,23:33:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12986,8575020,183955502.0,58,INBOUND-DOWNTOWN,18:13:00,18:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
12987,2427020,183955502.0,58,OUTBOUND-OAKLAND,18:50:00,19:32:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
12988,9507020,183955502.0,58,INBOUND-DOWNTOWN,20:13:00,20:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
12989,6499020,183955502.0,58,OUTBOUND-OAKLAND,20:50:00,21:32:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
12990,9793020,183955602.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,13:53:00,15:00:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12991,11826020,183955602.0,28X,INBOUND-DOWNTOWN,15:15:00,16:20:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12992,10689020,183955702.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,17:04:00,18:15:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12993,7619020,183955702.0,28X,INBOUND-DOWNTOWN,18:30:00,19:41:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12994,6151020,183955702.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:54:00,21:02:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12995,5045020,183955702.0,28X,INBOUND-DOWNTOWN,21:15:00,22:18:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12996,1893020,183955802.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:58:00,24:00:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
12997,3677020,183955802.0,28X,INBOUND-DOWNTOWN,24:15:00,25:18:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
12998,7033020,183955902.0,75,INBOUND-SOUTH SIDE WORKS,14:35:00,15:35:00,3302,21623,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972,SIDNEY ST + SARAH ST,40.425123,-79.961615
12999,814020,183955902.0,75,OUTBOUND-MORNINGSIDE-WATERWORKS,15:47:00,16:48:00,21624,3302,SARAH ST + E CARSON ST,40.424271,-79.962356,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972
13000,3559020,183956002.0,75,INBOUND-SOUTH SIDE WORKS,17:15:00,18:15:00,3302,21623,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972,SIDNEY ST + SARAH ST,40.425123,-79.961615
13001,13992020,183956002.0,75,OUTBOUND-MORNINGSIDE-WATERWORKS,18:27:00,19:24:00,21624,3302,SARAH ST + E CARSON ST,40.424271,-79.962356,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972
13002,10161020,183956002.0,75,INBOUND-SOUTH SIDE WORKS,19:46:00,20:35:00,3302,21623,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972,SIDNEY ST + SARAH ST,40.425123,-79.961615
13003,9901020,183956002.0,75,OUTBOUND-MORNINGSIDE-WATERWORKS,20:47:00,21:38:00,21624,3302,SARAH ST + E CARSON ST,40.424271,-79.962356,OLD FREEPORT TERMINUS + FREEPORT,40.490139,-79.869972
13004,4124020,183956102.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,16:19:00,17:30:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
13005,3671020,183956102.0,28X,INBOUND-DOWNTOWN,17:44:00,18:57:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13006,4424020,183956102.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,19:10:00,20:18:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
13007,2114020,183956102.0,28X,INBOUND-DOWNTOWN,20:30:00,21:33:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13008,8256020,183956202.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,22:08:00,23:10:00,8308,22827,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,PGH AIRPORT UPPER LEVEL (DEPARTURES),40.495329,-80.25578
13009,183020,183956202.0,28X,INBOUND-DOWNTOWN,23:30:00,24:33:00,4405,16029,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),40.496349,-80.255754,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13010,11994020,183956302.0,58,INBOUND-DOWNTOWN,15:04:00,15:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
13011,12490020,183956302.0,58,OUTBOUND-OAKLAND,15:50:00,16:37:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
13012,3916020,183956302.0,58,INBOUND-DOWNTOWN,17:04:00,17:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
13013,2065020,183956302.0,58,OUTBOUND-OAKLAND,17:50:00,18:41:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
13014,6895020,183956402.0,71A,INBOUND-DOWNTOWN,11:33:00,12:18:00,3118,20856,ST CLAIR ST + BUNKER HILL APTS,40.478918,-79.919091,FIFTH AVE + WOOD ST,40.440792,-80.000658
13015,58020,183956402.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,12:18:00,12:59:00,20856,3118,FIFTH AVE + WOOD ST,40.440792,-80.000658,ST CLAIR ST + BUNKER HILL APTS,40.478918,-79.919091
13016,7694020,183956402.0,71A,INBOUND-DOWNTOWN,13:21:00,14:06:00,3118,20856,ST CLAIR ST + BUNKER HILL APTS,40.478918,-79.919091,FIFTH AVE + WOOD ST,40.440792,-80.000658
13017,13787020,183956402.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,14:06:00,14:52:00,20856,3118,FIFTH AVE + WOOD ST,40.440792,-80.000658,ST CLAIR ST + BUNKER HILL APTS,40.478918,-79.919091
13018,8431020,183956502.0,58,INBOUND-DOWNTOWN,19:13:00,19:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
13019,7072020,183956502.0,58,OUTBOUND-OAKLAND,19:50:00,20:32:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
13020,3122020,183956602.0,88,INBOUND-DOWNTOWN,07:01:00,07:30:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
13021,13391020,183956602.0,88,OUTBOUND-BAKERY SQUARE,07:30:00,07:58:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13022,4886020,183956602.0,88,INBOUND-DOWNTOWN,08:30:00,09:00:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
13023,4744020,183956602.0,88,OUTBOUND-BAKERY SQUARE,09:00:00,09:28:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13024,2745020,183956702.0,58,INBOUND-DOWNTOWN,14:07:00,14:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
13025,2173020,183956702.0,58,OUTBOUND-OAKLAND,14:50:00,15:37:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
13026,10252020,183956702.0,58,INBOUND-DOWNTOWN,16:04:00,16:50:00,4407,43,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
13027,2631020,183956702.0,58,OUTBOUND-OAKLAND,16:50:00,17:41:00,43,4407,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,FORBES AVE + MOREWOOD AVE FS (CARNEGIE MELLON),40.444698,-79.943756
13028,859020,183956702.0,P17,OUTBOUND-LINCOLN PARK,18:07:00,18:39:00,1407,16596,EAST BUSWAY + PENN STATION C,40.444022,-79.992052,LINCOLN AVE + VERONA,40.472931,-79.888966
13029,4779020,183956702.0,79,OUTBOUND-WILKINSBURG STATION,18:39:00,19:12:00,16596,16118,LINCOLN AVE + VERONA,40.472931,-79.888966,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
13030,3391020,183956802.0,88,INBOUND-DOWNTOWN,10:00:00,10:30:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
13031,2715020,183956802.0,88,OUTBOUND-BAKERY SQUARE,10:30:00,10:58:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13032,6233020,183956802.0,88,INBOUND-DOWNTOWN,11:30:00,12:00:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
13033,9265020,183956802.0,88,OUTBOUND-BAKERY SQUARE,12:00:00,12:29:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13034,5807020,183956802.0,88,INBOUND-DOWNTOWN,13:00:00,13:30:00,8308,20182,FIFTH AVE + MCPHERSON FS,40.455505,-79.910881,7TH ST + PENN AVE,40.443323,-80.000347
13035,6685020,183956802.0,88,OUTBOUND-BAKERY SQUARE,13:30:00,13:59:00,20182,16029,7TH ST + PENN AVE,40.443323,-80.000347,EAST LIBERTY DRWY + FIFTH FS,40.456011,-79.910856
13036,13228020,183956902.0,79,INBOUND-LINCOLN PARK,19:40:00,20:13:00,16111,8812,EAST BUSWAY + WILKINSBURG STATION B,40.446781,-79.888757,LINCOLN AVE + LINCOLN LOOP,40.47315,-79.88822
13037,1492020,183956902.0,82,INBOUND-DOWNTOWN,20:13:00,20:50:00,8812,22296,LINCOLN AVE + LINCOLN LOOP,40.47315,-79.88822,LIBERTY AVE + MARKET ST,40.441802,-80.002082
13038,4148020,183956902.0,82,OUTBOUND-LINCOLN,20:50:00,21:24:00,22296,16596,LIBERTY AVE + MARKET ST,40.441802,-80.002082,LINCOLN AVE + VERONA,40.472931,-79.888966
13039,3466020,183956902.0,79,OUTBOUND-WILKINSBURG STATION,21:24:00,21:54:00,16596,16118,LINCOLN AVE + VERONA,40.472931,-79.888966,EAST BUSWAY + WILKINSBURG STATION D,40.44663,-79.888475
13040,376020,183957002.0,67,INBOUND-DOWNTOWN,09:47:00,11:15:00,13496,20,BOYCE CAMPUS EAST PKG LOT + STEPS,40.453202,-79.751368,STANWIX ST + FOURTH AVE,40.440689,-80.004448
